query_index,col_item,col_timestamp,cf_index,factual_rating,cf_rating,factual_prediction,cf_prediction,desired_min,desired_max,validity,lift,l1_dist,l2_dist,mean_abs_delta,mean_rel_delta,n_changed,sparsity,max_abs_delta,max_rel_delta
129,100974271034,2021-11-24,0,4.585,4.62,-0.022838177585535,-0.0223060346761328,-0.022837177585535,0.581898195093973,1,0.00053214,1.989,0.50069052,0.09471429,0.02103102,21,1.0,0.22,0.05022831
130,100974271034,2021-11-25,0,4.665,4.59,-0.0286952450439502,-0.0261577560200315,-0.0286942450439502,0.581898195093973,1,0.00253749,1.034,0.29818786,0.0492381,0.01081824,21,1.0,0.18,0.03947368
131,100974271034,2021-11-26,0,4.4,4.59,-0.0282954184086918,-0.016966460374954,-0.0282944184086918,0.581898195093973,1,0.01132896,1.91,0.49869831,0.09095238,0.0202134,21,1.0,0.22,0.05022831
132,100974271034,2021-11-29,0,4.56,4.56,-0.0217890192253414,-0.0213491892148265,-0.0217880192253414,0.581898195093973,1,0.00043983,1.69,0.44754888,0.08047619,0.01782157,20,0.952381,0.19,0.04318182
133,100974271034,2021-11-30,0,4.515,4.7,-0.0218976824535844,-0.0165728626247205,-0.0218966824535844,0.581898195093973,1,0.00532482,1.73,0.4620606,0.08238095,0.01822285,20,0.952381,0.19,0.04318182
134,100974271034,2021-12-01,0,4.605,4.56,-0.0225869490003246,-0.0192428977497588,-0.0225859490003246,0.581898195093973,1,0.00334405,1.725,0.44410021,0.08214286,0.01803423,21,1.0,0.19,0.04318182
135,100974271034,2021-12-02,0,4.52,4.61,-0.0219358818695046,-0.0203498079796837,-0.0219348818695046,0.581898195093973,1,0.00158607,1.485,0.43866274,0.07071429,0.01557771,21,1.0,0.26,0.05909091
136,100974271034,2021-12-03,0,4.48,4.87,-0.0167487113700347,-0.0165222731568326,-0.0167477113700347,0.581898195093973,1,0.00022644,2.295,0.65797036,0.10928571,0.02416053,20,0.952381,0.39,0.08705357
137,100974271034,2021-12-06,0,4.4,4.27,-0.0080779358181466,-0.0004667406710336,-0.0080769358181466,0.581898195093973,1,0.0076112,2.495,0.67225367,0.11880952,0.02625164,21,1.0,0.285,0.06334842
138,100974271034,2021-12-07,0,4.46,4.46,-0.0043644552264762,-0.0023192428231769,-0.0043634552264762,0.581898195093973,1,0.00204521,2.525,0.72327381,0.1202381,0.02604625,20,0.952381,0.385,0.08113804
139,100974271034,2021-12-08,0,4.52,4.52,-0.0051138286027492,-0.0047675202239698,-0.0051128286027492,0.581898195093973,1,0.00034631,2.225,0.5928111,0.10595238,0.0232892,19,0.904762,0.34,0.07727273
140,100974271034,2021-12-09,0,4.5,4.48,-0.0068313754499422,-0.00585952764162,-0.0068303754499422,0.581898195093973,1,0.00097185,2.115,0.57872705,0.10071429,0.02214625,19,0.904762,0.34,0.07727273
141,100974271034,2021-12-10,0,4.485,4.5,-0.0061402613417401,-0.0005955294400227,-0.0061392613417401,0.581898195093973,1,0.00554473,2.245,0.5991035,0.10690476,0.02347129,20,0.952381,0.28,0.06363636
142,100974271034,2021-12-13,0,4.53,4.5,-0.0080264678956516,-0.0073514504581716,-0.0080254678956516,0.581898195093973,1,0.00067502,2.01,0.56462377,0.09571429,0.02105157,19,0.904762,0.34,0.07727273
143,100974271034,2021-12-14,0,4.445,4.5,-0.0111427438062492,-0.0095762094934008,-0.0111417438062492,0.581898195093973,1,0.00156653,1.995,0.56296092,0.095,0.02090332,19,0.904762,0.34,0.07727273
144,100974271034,2021-12-15,0,4.395,4.5,-0.0132355018717215,-0.0111525602396649,-0.0132345018717215,0.581898195093973,1,0.00208294,2.055,0.57089841,0.09785714,0.02156742,19,0.904762,0.34,0.07727273
145,100974271034,2021-12-16,0,4.65,4.5,-0.0222617021209017,-0.0187940710657427,-0.0222607021209017,0.581898195093973,1,0.00346763,2.095,0.57993534,0.0997619,0.02197462,19,0.904762,0.34,0.07727273
146,100974271034,2021-12-17,0,4.72,4.5,-0.0222461791337625,-0.0198425549746125,-0.0222451791337625,0.581898195093973,1,0.00240362,2.165,0.60185131,0.10309524,0.0226679,19,0.904762,0.34,0.07727273
147,100974271034,2021-12-20,0,4.64,4.4,-0.013944324213355,-0.0090773706197586,-0.013943324213355,0.581898195093973,1,0.00486695,2.22,0.60811183,0.10571429,0.02301734,19,0.904762,0.245,0.05320304
148,100974271034,2021-12-21,0,4.705,4.6,-0.0166088721071903,-0.0117175613529362,-0.0166078721071903,0.581898195093973,1,0.00489131,1.77,0.4874423,0.08428571,0.01869953,21,1.0,0.22,0.04867257
149,100974271034,2021-12-22,0,4.585,4.6,-0.0025742038156714,0.0004842924267991,-0.0025732038156714,0.581898195093973,1,0.0030585,1.755,0.48674942,0.08357143,0.01854204,21,1.0,0.22,0.04867257
150,100974271034,2021-12-23,0,4.63,4.6,0.0052331227423796,0.0087262456692103,0.0052341227423796,0.581898195093973,1,0.00349312,2.94,0.72055534,0.14,0.03099959,21,1.0,0.27,0.06136364
151,100974271034,2021-12-24,0,4.656000000000001,4.5,0.0112083345271858,0.017374782239709,0.0112093345271858,0.581898195093973,1,0.00616645,2.301,0.59144822,0.10957143,0.02417287,21,1.0,0.245,0.05454545
152,100974271034,2021-12-27,0,4.52,4.7,0.0059464552775142,0.0089631519759991,0.0059474552775142,0.581898195093973,1,0.0030167,2.221,0.60150727,0.1057619,0.02311163,19,0.904762,0.305,0.06482465
153,100974271034,2021-12-28,0,4.52,4.5,0.001284317184976,0.004153214884754,0.001285317184976,0.581898195093973,1,0.0028689,1.421,0.41989403,0.06766667,0.0148488,21,1.0,0.256,0.05498282
154,100974271034,2021-12-29,0,4.52,4.4,-0.0018511087482545,0.0003304165956092,-0.0018501087482545,0.581898195093973,1,0.00218153,1.936,0.50078538,0.09219048,0.02022025,21,1.0,0.225,0.04885993
155,100974271034,2021-12-30,0,4.52,4.52,-0.0058606326042674,-0.00153196428907,-0.0058596326042674,0.581898195093973,1,0.00432867,1.681,0.52778878,0.08004762,0.01753094,19,0.904762,0.32,0.06779661
156,100974271034,2021-12-31,0,4.59,4.52,-0.0162331002212282,-0.0121272534384656,-0.0162321002212282,0.581898195093973,1,0.00410585,1.271,0.39020636,0.06052381,0.01324265,19,0.904762,0.25,0.05376344
157,100974271034,2022-01-03,0,4.62,4.52,-0.013515875193796,-0.0125279740087118,-0.013514875193796,0.581898195093973,1,0.0009879,1.711,0.52579559,0.08147619,0.01780072,19,0.904762,0.32,0.06779661
158,100974271034,2022-01-04,0,4.63,4.46,-0.0196805872070182,-0.0161297466745217,-0.0196795872070182,0.581898195093973,1,0.00355084,1.661,0.49209857,0.07909524,0.01728108,20,0.952381,0.256,0.05498282
159,100974271034,2022-01-05,0,4.595,4.52,-0.0220766131653341,-0.0209730092423478,-0.0220756131653341,0.581898195093973,1,0.0011036,1.726,0.49768062,0.08219048,0.01795155,20,0.952381,0.256,0.05498282
160,100974271034,2022-01-06,0,4.590999999999999,4.59,-0.0273231215055179,-0.023797193192953,-0.0273221215055179,0.581898195093973,1,0.00352593,1.107,0.37321174,0.05271429,0.01146411,19,0.904762,0.25,0.05376344
161,100974271034,2022-01-07,0,4.535,4.59,-0.0296607541288294,-0.0287136604347644,-0.0296597541288294,0.581898195093973,1,0.00094709,1.142,0.37671209,0.05438095,0.01182998,19,0.904762,0.25,0.05376344
162,100974271034,2022-01-10,0,4.55,4.59,-0.0334834660596592,-0.030923305571749,-0.0334824660596592,0.581898195093973,1,0.00256016,1.595,0.50379262,0.07595238,0.01651286,19,0.904762,0.32,0.06779661
163,100974271034,2022-01-11,0,4.64,4.5,-0.0329526067329335,-0.0189213023430812,-0.0329516067329335,0.581898195093973,1,0.0140313,1.987,0.50701775,0.09461905,0.02063097,21,1.0,0.22,0.04661017
164,100974271034,2022-01-12,0,4.71,4.7,-0.0332101217983731,-0.0166474167064159,-0.0332091217983731,0.581898195093973,1,0.01656271,2.052,0.55051067,0.09771429,0.021332,19,0.904762,0.24,0.05172414
165,100974271034,2022-01-13,0,4.7,4.59,-0.0267090427303127,-0.0153726392059815,-0.0267080427303127,0.581898195093973,1,0.0113364,1.957,0.5226251,0.09319048,0.02022535,19,0.904762,0.24,0.05172414
166,100974271034,2022-01-14,0,4.655,4.63,-0.0215693787495151,-0.0013374199580781,-0.0215683787495151,0.581898195093973,1,0.02023196,1.932,0.52082819,0.092,0.01996906,19,0.904762,0.24,0.05172414
167,100974271034,2022-01-17,0,4.775,4.66,-0.0149120695096152,-0.0011578464757023,-0.0149110695096152,0.581898195093973,1,0.01375422,2.027,0.53299812,0.09652381,0.02091413,19,0.904762,0.24,0.05172414
168,100974271034,2022-01-18,0,4.77,4.57,-0.0117932439774783,0.0023336241510267,-0.0117922439774783,0.581898195093973,1,0.01412687,1.895,0.56289164,0.0902381,0.01949203,19,0.904762,0.305,0.06482465
169,100974271034,2022-01-19,0,4.97,4.5,-0.0103336502461069,-0.0007983670535408,-0.0103326502461069,0.581898195093973,1,0.00953528,2.06,0.6668748,0.09809524,0.02090835,19,0.904762,0.47,0.0945674
170,100974271034,2022-01-20,0,4.98,4.97,-0.0155193621630332,-0.0139535544505659,-0.0155183621630332,0.581898195093973,1,0.00156581,1.057,0.34049523,0.05033333,0.01073809,19,0.904762,0.2,0.04024145
171,100974271034,2022-01-21,0,4.86,4.5,-0.012469192998077,0.0024009907880843,-0.012468192998077,0.581898195093973,1,0.01487018,2.223,0.7049234,0.10585714,0.02227243,20,0.952381,0.41,0.08232932
172,100974271034,2022-01-24,0,4.76,4.51,-0.0077273550779983,-0.0044164621833921,-0.0077263550779983,0.581898195093973,1,0.00331089,2.429,0.7466465,0.11566667,0.02432343,20,0.952381,0.41,0.08232932
173,100974271034,2022-01-25,0,4.7,4.86,-0.0017358272397751,0.0025038285490997,-0.0017348272397751,0.581898195093973,1,0.00423966,2.009,0.53293621,0.09566667,0.02021578,19,0.904762,0.22,0.04621849
174,100974271034,2022-01-26,0,4.8,4.86,-0.0005573729857214,0.0027448048544444,-0.0005563729857214,0.581898195093973,1,0.00330218,2.269,0.62860242,0.10804762,0.02278258,20,0.952381,0.31,0.06237425
175,100974271034,2022-01-27,0,4.735,4.86,0.0004204979986666,0.0009598726342899,0.0004214979986666,0.581898195093973,1,0.00053937,2.556,0.66874958,0.12171429,0.02565782,21,1.0,0.32,0.06425703
176,100974271034,2022-01-28,0,4.7,4.74,-0.0035718355414529,-0.0014194314066387,-0.0035708355414529,0.581898195093973,1,0.0021524,1.256,0.35060804,0.05980952,0.01258487,21,1.0,0.2,0.04024145
177,100974271034,2022-01-31,0,4.78,4.8,-0.0036507287217808,-0.0010657042103128,-0.0036497287217808,0.581898195093973,1,0.00258502,2.104,0.60964416,0.10019048,0.0210321,20,0.952381,0.31,0.06237425
178,100974271034,2022-02-01,0,5.0,4.78,-0.0096386874865972,-0.0037241173076489,-0.0096376874865972,0.581898195093973,1,0.00591457,1.456,0.4146396,0.06933333,0.01444165,21,1.0,0.22,0.044
179,100974271034,2022-02-02,0,5.03,4.87,-0.0009667565216539,-0.0003831331602771,-0.0009657565216539,0.581898195093973,1,0.00058362,3.286,0.86793202,0.15647619,0.03267258,19,0.904762,0.36,0.07243461
180,100974271034,2022-02-03,0,4.965,4.7,-0.0013438613753678,0.0012940474653146,-0.0013428613753678,0.581898195093973,1,0.00263791,3.256,0.85819928,0.15504762,0.03215702,19,0.904762,0.36,0.07243461
181,100974271034,2022-02-04,0,5.03,4.41,0.0154204517371775,0.0187604769843029,0.0154214517371775,0.581898195093973,1,0.00334003,6.695,1.82434235,0.31880952,0.06542702,20,0.952381,0.85,0.17
182,100974271034,2022-02-07,0,4.95,4.31,0.0201178234134739,0.0278069972276168,0.0201188234134739,0.581898195093973,1,0.00768917,7.25,1.93147612,0.3452381,0.0706913,20,0.952381,0.85,0.17
183,100974271034,2022-02-08,0,4.86,4.95,0.0127405976821745,0.0199934411430204,0.0127415976821745,0.581898195093973,1,0.00725284,1.66,0.43634848,0.07904762,0.01630576,21,1.0,0.22,0.044
184,100974271034,2022-02-09,0,4.87,4.95,0.0074118711244476,0.0076266902210978,0.0074128711244476,0.581898195093973,1,0.00021482,2.42,0.64815122,0.1152381,0.02372285,20,0.952381,0.3,0.06
185,100974271034,2022-02-10,0,4.815,4.16,0.0130703364984416,0.209374012999723,0.0130713364984416,0.581898195093973,1,0.19630368,5.435,1.66238533,0.25880952,0.05305288,20,0.952381,0.805,0.16213494
186,100974271034,2022-02-11,0,4.755,4.95,0.0125104490761279,0.0145092120672648,0.0125114490761279,0.581898195093973,1,0.00199876,3.43,0.85325846,0.16333333,0.03349551,21,1.0,0.32,0.06425703
187,100974271034,2022-02-14,0,4.595,4.82,0.0135398282560798,0.0136530877070653,0.0135408282560798,0.581898195093973,1,0.00011326,2.53,0.67360968,0.12047619,0.02486312,20,0.952381,0.3,0.06
188,100974271034,2022-02-15,0,4.645,4.76,0.0080684811485791,0.0089237217306753,0.0080694811485791,0.581898195093973,1,0.00085524,2.57,0.6792275,0.12238095,0.02529412,20,0.952381,0.3,0.06
189,100974271034,2022-02-16,0,4.64,4.64,-0.0084599926166942,-0.0020161972871922,-0.0084589926166942,0.581898195093973,1,0.0064438,1.67,0.4467102,0.07952381,0.01643251,20,0.952381,0.22,0.044
190,100974271034,2022-02-17,0,4.585,5.0,-0.0006782346410537,0.0026048328437444,-0.0006772346410537,0.581898195093973,1,0.00328307,3.295,0.89166978,0.15690476,0.03255781,20,0.952381,0.415,0.09051254
191,100974271034,2022-02-18,0,4.67,4.86,0.0116930592052404,0.0144312392265576,0.0116940592052404,0.581898195093973,1,0.00273818,3.865,1.01836879,0.18404762,0.03864062,20,0.952381,0.435,0.09466812
192,100974271034,2022-02-21,0,4.6,4.59,0.0068755778601265,0.0116642477555106,0.0068765778601265,0.581898195093973,1,0.00478867,2.095,0.60288888,0.0997619,0.02078349,20,0.952381,0.3,0.06
193,100974271034,2022-02-22,0,4.6,4.64,0.0154924824069499,0.0185969043183718,0.0154934824069499,0.581898195093973,1,0.00310442,4.255,1.16399098,0.20261905,0.04158825,21,1.0,0.44,0.08747515
194,100974271034,2022-02-23,0,4.685,4.6,0.0015757199280748,0.0048878701977708,0.0015767199280748,0.581898195093973,1,0.00331215,1.47,0.39115214,0.07,0.0146121,19,0.904762,0.22,0.044
195,100974271034,2022-02-24,0,4.2,4.59,0.0028627645850841,0.00306248333967,0.0028637645850841,0.581898195093973,1,0.00019972,4.02,1.00324474,0.19142857,0.04045802,21,1.0,0.39,0.09285714
196,100974271034,2022-02-25,0,4.53,4.52,0.0107189655182274,0.0120714851465505,0.0107199655182274,0.581898195093973,1,0.00135252,5.135,1.40821696,0.24452381,0.05078186,21,1.0,0.58,0.116
197,100974271034,2022-02-28,0,4.3,4.47,0.0329190204187138,0.2038790096820207,0.0329200204187138,0.581898195093973,1,0.17095999,4.635,1.26010912,0.22071429,0.04680773,21,1.0,0.52,0.11666667
198,100974271034,2022-03-01,0,4.16,4.39,0.0568247008725538,0.2242263176560019,0.0568257008725538,0.581898195093973,1,0.16740162,5.245,1.461908,0.2497619,0.05242297,21,1.0,0.82,0.16302187
199,100974271034,2022-03-02,0,4.06,4.7,0.0754572067805698,0.1945163984960929,0.0754582067805698,0.581898195093973,1,0.11905919,5.475,1.44179576,0.26071429,0.05757419,21,1.0,0.64,0.15763547
200,100974271034,2022-03-03,0,4.15,4.08,0.082150062952636,0.2189993808467341,0.082151062952636,0.581898195093973,1,0.13684932,5.435,1.58536273,0.25880952,0.05780625,21,1.0,0.82,0.1952381
201,100974271034,2022-03-04,0,3.92,4.06,0.0846206807776673,0.2143209790012465,0.0846216807776673,0.581898195093973,1,0.1297003,5.01,1.49397122,0.23857143,0.05198116,21,1.0,0.88,0.1749503
202,100974271034,2022-03-07,0,4.118,4.18,0.0920701696082253,0.2386433563994924,0.0920711696082253,0.581898195093973,1,0.14657319,6.092,1.88962801,0.29009524,0.06723932,21,1.0,1.07,0.27295918
203,100974271034,2022-03-08,0,3.67,4.15,0.1611562037224048,0.2550118733943561,0.1611572037224048,0.581898195093973,1,0.09385567,5.342,1.32421826,0.25438095,0.05875837,20,0.952381,0.58,0.13488372
204,100974271034,2022-03-09,0,3.92,4.36,0.1986171192545328,0.2251087411703502,0.1986181192545328,0.581898195093973,1,0.02649162,5.632,1.70199706,0.26819048,0.06326812,21,1.0,0.92,0.2506812
205,100974271034,2022-03-10,0,3.8,3.7,0.2119045969810589,0.2239061966485072,0.2119055969810589,0.581898195093973,1,0.0120016,5.362,1.46094969,0.25533333,0.06057565,21,1.0,0.71,0.19346049
206,100974271034,2022-03-11,0,3.84,3.8,0.2155342342754737,0.2198768583666475,0.2155352342754737,0.581898195093973,1,0.00434262,3.233,0.92683817,0.15395238,0.03712575,19,0.904762,0.48,0.1226158
207,100974271034,2022-03-14,0,3.925,3.84,0.169767939211895,0.2130739160711813,0.169768939211895,0.581898195093973,1,0.04330598,3.253,0.92845517,0.15490476,0.03750604,19,0.904762,0.48,0.1226158
208,100974271034,2022-03-15,0,4.165,3.8,0.1904033477390152,0.2150811715083403,0.1904043477390152,0.581898195093973,1,0.02467782,3.543,1.07614544,0.16871429,0.0413904,20,0.952381,0.48,0.13079019
209,100974271034,2022-03-16,0,4.355,4.62,0.2313657908353535,0.2319093910390894,0.2313667908353535,0.581898195093973,1,0.0005436,5.513,1.68072871,0.26252381,0.06452448,21,1.0,0.96,0.26158038
210,100974271034,2022-03-17,0,4.145,4.19,0.2268780658291433,0.2843610860049803,0.2268790658291433,0.581898195093973,1,0.05748302,5.142,1.47433171,0.24485714,0.05911991,21,1.0,0.752,0.18261292
211,100974271034,2022-03-18,0,4.24,4.15,0.2473511900602116,0.3013526723816511,0.2473521900602116,0.581898195093973,1,0.05400148,6.133,1.67437421,0.29204762,0.07117122,21,1.0,0.88,0.23157895
212,100974271034,2022-03-21,0,4.365,4.24,0.2449384859245003,0.2509224073859306,0.2449394859245003,0.581898195093973,1,0.00598392,3.778,0.99611947,0.17990476,0.04373536,20,0.952381,0.48,0.1226158
213,100974271034,2022-03-22,0,4.39,3.67,0.2570102106016704,0.2851574389222768,0.2570112106016704,0.581898195093973,1,0.02814723,6.222,1.71605186,0.29628571,0.0711696,21,1.0,0.722,0.19073569
214,100974271034,2022-03-23,0,4.28,4.24,0.248694417987159,0.2531042225494577,0.248695417987159,0.581898195093973,1,0.0044098,4.278,1.2234435,0.20371429,0.0498153,20,0.952381,0.515,0.13079019
215,100974271034,2022-03-24,0,4.1,4.39,0.2500686186543082,0.2507535324514448,0.2500696186543082,0.581898195093973,1,0.00068491,3.867,1.0110633,0.18414286,0.04459826,21,1.0,0.435,0.09988519
216,100974271034,2022-03-25,0,4.275,4.1,0.2513849375883546,0.2578414801615679,0.2513859375883546,0.581898195093973,1,0.00645654,3.638,0.90871007,0.1732381,0.04229377,21,1.0,0.45,0.1226158
217,100974271034,2022-03-28,0,4.29,4.28,0.2562341019235109,0.2564426292306409,0.2562351019235109,0.581898195093973,1,0.00020853,3.318,0.84673136,0.158,0.03893583,21,1.0,0.45,0.1226158
218,100974271034,2022-03-29,0,4.4,4.29,0.2578783184278357,0.2594011620051691,0.2578793184278357,0.581898195093973,1,0.00152284,3.198,0.82228584,0.15228571,0.03757924,21,1.0,0.45,0.1226158
219,100974271034,2022-03-30,0,4.42,4.29,0.2586419286576332,0.2589315272803227,0.2586429286576331,0.581898195093973,1,0.0002896,3.292,0.87193692,0.1567619,0.03800751,21,1.0,0.435,0.09988519
220,100974271034,2022-03-31,0,4.445,4.29,0.2534952637338399,0.2565357401355131,0.2534962637338399,0.581898195093973,1,0.00304048,3.883,1.08597376,0.18490476,0.04504052,20,0.952381,0.515,0.13079019
221,100974271034,2022-04-01,0,4.4,4.4,0.2608386443764048,0.2678531418006482,0.2608396443764048,0.581898195093973,1,0.0070145,3.733,1.0755645,0.1777619,0.04331935,19,0.904762,0.515,0.13079019
222,100974271034,2022-04-04,0,4.42,4.4,0.2719387110728839,0.2727603883922264,0.2719397110728839,0.581898195093973,1,0.00082168,2.753,0.76777536,0.13109524,0.03221701,21,1.0,0.45,0.1226158
223,100974271034,2022-04-05,0,4.385,4.42,0.2756255413202406,0.2765492960096953,0.2756265413202406,0.581898195093973,1,0.00092375,2.59,0.74263046,0.12333333,0.03030749,21,1.0,0.45,0.1226158
224,100974271034,2022-04-06,0,4.3,4.27,0.2798799612170519,0.3075248249692188,0.2798809612170518,0.581898195093973,1,0.02764486,5.14,1.43655839,0.2447619,0.05810332,21,1.0,0.75,0.16968326
225,100974271034,2022-04-07,0,4.28,4.3,0.2743534235310264,0.2760485038096897,0.2743544235310263,0.581898195093973,1,0.00169508,2.0,0.54313902,0.0952381,0.02265091,21,1.0,0.245,0.05882353
226,100974271034,2022-04-08,0,4.3,4.39,0.2547050335002466,0.2732473227469966,0.2547060335002465,0.581898195093973,1,0.01854229,3.03,0.89721792,0.14428571,0.03386268,19,0.904762,0.515,0.11825488
227,100974271034,2022-04-11,0,4.35,4.3,0.2523234365289017,0.2586018781616741,0.2523244365289017,0.581898195093973,1,0.00627844,2.91,0.88238314,0.13857143,0.03230189,19,0.904762,0.515,0.11825488
228,100974271034,2022-04-12,0,4.35,4.28,0.2462543352421769,0.2517977988363608,0.2462553352421769,0.581898195093973,1,0.00554346,2.975,0.88514123,0.14166667,0.03300751,19,0.904762,0.515,0.11825488
229,100974271034,2022-04-13,0,4.38,4.22,0.2692742091461533,0.3425617247981292,0.2692752091461532,0.581898195093973,1,0.07328752,6.53,1.70233663,0.31095238,0.07182512,21,1.0,0.715,0.16305587
230,100974271034,2022-04-14,0,4.46,4.35,0.2600641466086925,0.2610700249829559,0.2600651466086924,0.581898195093973,1,0.00100588,2.285,0.63523618,0.10880952,0.02524744,19,0.904762,0.3,0.06818182
231,100974271034,2022-04-15,0,4.368,4.46,0.2488374730893497,0.2505360486298467,0.2488384730893497,0.581898195093973,1,0.00169858,1.372,0.38231401,0.06533333,0.01516868,20,0.952381,0.18,0.04390244
232,100974271034,2022-04-18,0,4.381600000000001,4.35,0.2434551882121877,0.2495439270040882,0.2434561882121877,0.581898195093973,1,0.00608874,2.5196,0.73452199,0.11998095,0.02745388,21,1.0,0.445,0.10194731
233,100974271034,2022-04-19,0,4.495,4.38,0.2436815666955843,0.2457135685269732,0.2436825666955843,0.581898195093973,1,0.002032,1.2736,0.36592152,0.06064762,0.01402629,20,0.952381,0.18,0.04390244
234,100974271034,2022-04-20,0,4.57,4.38,0.2406417530377403,0.242929485954691,0.2406427530377403,0.581898195093973,1,0.00228773,2.1796,0.58798177,0.10379048,0.02362028,21,1.0,0.345,0.0776153
235,100974271034,2022-04-21,0,4.63,4.35,0.2445459477649885,0.2542921106321497,0.2445469477649886,0.581898195093973,1,0.00974616,2.5536,0.7005302,0.1216,0.02756688,21,1.0,0.285,0.0649943
236,100974271034,2022-04-22,0,4.565,4.49,0.2382213482458362,0.2423690029655688,0.2382223482458362,0.581898195093973,1,0.00414765,2.0046,0.5696065,0.09545714,0.02155494,19,0.904762,0.3,0.06818182
237,100974271034,2022-04-25,0,4.565,4.57,0.219211300126053,0.229351857089451,0.219212300126053,0.581898195093973,1,0.01014056,0.9886,0.2685583,0.04707619,0.01061799,20,0.952381,0.115,0.02558398
238,100974271034,2022-04-26,0,4.5,4.57,0.2278491229742651,0.2296016125033285,0.2278501229742651,0.581898195093973,1,0.00175249,1.0486,0.27735097,0.04993333,0.01124773,20,0.952381,0.115,0.02558398
239,100974271034,2022-04-27,0,4.27,4.57,0.2303880257001821,0.232685932173403,0.2303890257001821,0.581898195093973,1,0.00229791,2.0146,0.57275785,0.09593333,0.02168963,19,0.904762,0.3,0.07025761
240,100974271034,2022-04-28,0,4.26,4.38,0.2180174293965347,0.2318858797572181,0.2180184293965347,0.581898195093973,1,0.01386845,2.6154,0.71776567,0.12454286,0.02793044,20,0.952381,0.33,0.0712743
241,100974271034,2022-04-29,0,4.195,4.46,0.2139056731323116,0.2363507028159606,0.2139066731323116,0.581898195093973,1,0.02244503,2.7954,0.76038645,0.13311429,0.03002795,20,0.952381,0.33,0.0712743
242,100974271034,2022-05-02,0,4.30625,4.63,0.2315498087693263,0.2364789001221776,0.2315508087693263,0.581898195093973,1,0.00492909,3.25835,0.84479916,0.15515952,0.03530557,21,1.0,0.375,0.08939213
243,100974271034,2022-05-03,0,3.97,4.31,0.2163901041487283,0.21976685325323,0.2163911041487283,0.581898195093973,1,0.00337675,1.57485,0.4949875,0.07499286,0.01748507,20,0.952381,0.34,0.08564232
244,100974271034,2022-05-04,0,3.98,3.97,0.1770482604121421,0.1860905735000531,0.1770492604121421,0.581898195093973,1,0.00904231,1.54985,0.4938498,0.07380238,0.01722464,20,0.952381,0.34,0.08564232
245,100974271034,2022-05-05,0,4.02,4.31,0.1833022628450055,0.2106946696451558,0.1833032628450055,0.581898195093973,1,0.02739241,3.00585,0.82294631,0.14313571,0.03358168,21,1.0,0.31,0.07304786
246,100974271034,2022-05-06,0,3.86,4.37,0.1814221109390027,0.2240350456180529,0.1814231109390027,0.581898195093973,1,0.04261293,3.52335,1.02842045,0.16777857,0.03999727,21,1.0,0.51,0.13212435
247,100974271034,2022-05-09,0,3.725,3.86,0.1657145808722701,0.1939045636204345,0.1657155808722701,0.581898195093973,1,0.02818998,1.75485,0.52954001,0.08356429,0.01995741,20,0.952381,0.34,0.08564232
248,100974271034,2022-05-10,0,3.71,3.86,0.1667878519850897,0.1979707925452795,0.1667888519850897,0.581898195093973,1,0.03118294,2.71165,0.73881975,0.12912619,0.03111305,21,1.0,0.33,0.08291457
249,100974271034,2022-05-11,0,3.9,3.86,0.1618645577961129,0.1673244886155902,0.1618655577961129,0.581898195093973,1,0.00545993,3.17085,0.86888758,0.15099286,0.03624121,21,1.0,0.31,0.08355795
250,100974271034,2022-05-12,0,3.75,3.9,0.1448028649184212,0.1606067928356754,0.1448038649184212,0.581898195093973,1,0.01580393,2.02485,0.57940713,0.09642143,0.02343693,21,1.0,0.34,0.08564232
251,100974271034,2022-05-13,0,3.845,3.9,0.1446684055498298,0.1538752940950845,0.1446694055498298,0.581898195093973,1,0.00920689,2.79665,0.75324606,0.13317381,0.03245198,21,1.0,0.33,0.08291457
252,100974271034,2022-05-16,0,3.93,4.36,0.1543557993081531,0.1821573359074325,0.1543567993081531,0.581898195093973,1,0.02780154,3.30465,0.8758194,0.15736429,0.03842768,21,1.0,0.43,0.10941476
253,100974271034,2022-05-17,0,3.98,4.36,0.1597529942007894,0.1820418458075484,0.1597539942007894,0.581898195093973,1,0.02228885,2.80625,0.74218533,0.13363095,0.03292893,21,1.0,0.38,0.09547739
254,100974271034,2022-05-18,0,4.02,4.4,0.1695793419174725,0.182986515482548,0.1695803419174725,0.581898195093973,1,0.01340717,2.70125,0.84449042,0.12863095,0.03157058,21,1.0,0.41,0.10604027
255,100974271034,2022-05-19,0,3.8,4.1,0.1784059603610291,0.1965020903470729,0.1784069603610291,0.581898195093973,1,0.01809613,2.93125,0.89345625,0.13958333,0.03460059,21,1.0,0.41,0.10604027
256,100974271034,2022-05-20,0,3.725,3.8,0.1721871453069448,0.1738246606276846,0.1721881453069448,0.581898195093973,1,0.00163752,2.10625,0.60119802,0.10029762,0.02523084,21,1.0,0.34,0.08564232
257,100974271034,2022-05-23,0,3.74,3.7,0.1654209812319273,0.1805358116766289,0.1654219812319273,0.581898195093973,1,0.01511483,2.08125,0.5990109,0.09910714,0.02506209,21,1.0,0.34,0.08564232365
366,AU3CB0228823,2021-10-26,0,68.56121019999999,68.339264,0.0198406306930797,0.0202235803008079,0.0198416306930797,0.0212459038218706,1,0.00038295,4.72038957,1.26538791,0.22478046,0.00330486,21,1.0,0.55168951,0.00807313
