query_index,col_item,col_timestamp,cf_index,factual_rating,cf_rating,factual_prediction,cf_prediction,desired_min,desired_max,validity,lift,l1_dist,l2_dist,mean_abs_delta,mean_rel_delta,n_changed,sparsity,max_abs_delta,max_rel_delta
20907,GRC8171186B7,2022-03-28,0,100.0,100.5,-0.02824196357026,-0.0186570046950154,-0.02824096357026,0.3064661709190787,1,0.00958496,7.1132,2.55987106,0.33872381,0.0033848,17,0.809524,1.4,0.01394422
20908,GRC8171186B7,2022-03-29,0,100.0,100.0,-0.0322814184835966,-0.0114394932548702,-0.0322804184835966,0.3064661709190787,1,0.02084193,7.4112,2.1389857,0.35291429,0.00351841,17,0.809524,0.9,0.00892366
20909,GRC8171186B7,2022-03-30,0,100.8888,100.2,-0.0335772583247739,-0.0138844646376208,-0.0335762583247739,0.3064661709190787,1,0.01969279,7.2,2.05905446,0.34285714,0.00341919,17,0.809524,0.8995,0.00892366
20910,GRC8171186B7,2022-03-31,0,100.8888,100.1,-0.0272651395465145,-0.0272007662110473,-0.0272641395465145,0.3064661709190787,1,6.437e-05,8.0128,2.21959697,0.3815619,0.00380331,16,0.761905,0.8888,0.0088097
20911,GRC8171186B7,2022-04-01,0,100.0364,100.2,-0.0344816513415195,-0.0137890644861337,-0.0344806513415195,0.3064661709190787,1,0.02069259,7.7524,2.21955754,0.3691619,0.00367943,17,0.809524,0.8995,0.00892366
20912,GRC8171186B7,2022-04-04,0,100.0,100.1,-0.037015791155049,-0.0098122246207492,-0.037014791155049,0.3064661709190787,1,0.02720357,6.6524,1.91051189,0.31678095,0.0031537,18,0.857143,0.8888,0.0088097
20913,GRC8171186B7,2022-04-05,0,100.0,100.0,-0.0368134722343766,-0.0089649763535896,-0.0368124722343766,0.3064661709190787,1,0.0278485,6.3524,1.98656379,0.30249524,0.00301072,15,0.714286,0.8995,0.00892366
20914,GRC8171186B7,2022-04-06,0,100.0001,100.0,-0.0371954081487198,-0.0349221198752736,-0.0371944081487198,0.3064661709190787,1,0.00227329,5.0769,1.99219369,0.24175714,0.00240906,17,0.809524,1.0995,0.01090779
20915,GRC8171186B7,2022-04-07,0,100.0001,100.0,-0.0460340633488522,-0.044417214611254,-0.0460330633488522,0.3064661709190787,1,0.00161685,4.758,1.96648791,0.22657143,0.00225672,17,0.809524,1.0995,0.01090779
20916,GRC8171186B7,2022-04-08,0,100.0001,100.1,-0.0380485806127647,-0.0125145299659263,-0.0380475806127647,0.3064661709190787,1,0.02553405,6.0141,1.94238351,0.28638571,0.00284865,16,0.761905,0.8995,0.00892366
20917,GRC8171186B7,2022-04-11,0,100.0001,100.1,-0.0356034266936588,-0.0115523667370052,-0.0356024266936588,0.3064661709190787,1,0.02405106,5.795,1.91861219,0.27595238,0.00274383,16,0.761905,0.8995,0.00892366
20918,GRC8171186B7,2022-04-12,0,100.3,100.1,-0.033734053665541,-0.0139692308010278,-0.033733053665541,0.3064661709190787,1,0.01976482,5.676,1.90244887,0.27028571,0.0026864,16,0.761905,0.8995,0.00892366
20919,GRC8171186B7,2022-04-13,0,100.0015,100.1,-0.0301145910495587,-0.0136048594879756,-0.0301135910495587,0.3064661709190787,1,0.01650973,5.6555,1.90127667,0.26930952,0.00267645,16,0.761905,0.8995,0.00892366
20920,GRC8171186B7,2022-04-14,0,100.0015,100.0,-0.0304658268417301,-0.0143176650257139,-0.0304648268417301,0.3064661709190787,1,0.01614816,5.538,1.89754953,0.26371429,0.00262032,16,0.761905,0.8995,0.00892366
20921,GRC8171186B7,2022-04-15,0,100.06064,100.1,-0.0304658268417301,-0.0131432669010636,-0.0304648268417301,0.3064661709190787,1,0.01732256,5.45836,1.89422344,0.2599219,0.0025822,16,0.761905,0.8995,0.00892366
20922,GRC8171186B7,2022-04-18,0,100.072748,100.1,-0.0289736263427721,-0.0178015469861795,-0.0289726263427721,0.3064661709190787,1,0.01117208,4.686112,1.71744719,0.22314819,0.00221748,16,0.761905,0.8995,0.00892366
20923,GRC8171186B7,2022-04-19,0,100.0015,99.7,-0.0295569670343024,-0.017203194457239,-0.0295559670343024,0.3064661709190787,1,0.01235377,4.088112,1.49379612,0.194672,0.00193611,16,0.761905,0.8888,0.0088097
20924,GRC8171186B7,2022-04-20,0,100.0015,100.3,-0.0291400900446806,-0.0173338710596758,-0.0291390900446806,0.3064661709190787,1,0.01180622,3.587112,1.29666065,0.17081486,0.00170056,16,0.761905,0.8888,0.0088097
20925,GRC8171186B7,2022-04-21,0,100.0015,100.1,-0.0290160117436802,-0.016398436095825,-0.0290150117436802,0.3064661709190787,1,0.01261758,3.383212,1.33727002,0.16110533,0.00160278,17,0.809524,0.8888,0.0088097
20926,GRC8171186B7,2022-04-22,0,100.0015,100.1,-0.0275977670841941,-0.0148420134359228,-0.0275967670841941,0.3064661709190787,1,0.01275575,3.481712,1.34089274,0.16579581,0.00164968,18,0.857143,0.8888,0.0088097
20927,GRC8171186B7,2022-04-25,0,100.0015,99.7,-0.027993222729582,-0.0172172774431569,-0.027992222729582,0.3064661709190787,1,0.01077595,3.203512,1.24613142,0.15254819,0.00151852,18,0.857143,0.8888,0.0088097
20928,GRC8171186B7,2022-04-26,0,100.0015,100.0,-0.0265729404357508,-0.02620469132826,-0.0265719404357508,0.3064661709190787,1,0.00036825,2.557892,1.31496531,0.12180438,0.00121366,18,0.857143,0.8888,0.0088097
20929,GRC8171186B7,2022-04-27,0,100.5,100.0,-0.0241416147819346,-0.0228717933948021,-0.0241406147819346,0.3064661709190787,1,0.00126982,3.057892,1.40681689,0.1456139,0.00145057,19,0.904762,0.8888,0.0088097
20932,GRC8171186B7,2022-05-02,0,100.375375,100.5,-0.0243282011047984,-0.0235482569390155,-0.0243272011047984,0.3064661709190787,1,0.00077994,1.418917,0.67732512,0.06756748,0.00067381,17,0.809524,0.5,0.00497512
20933,GRC8171186B7,2022-05-03,0,100.8881,100.5,-0.0240925397790328,-0.0224493088672195,-0.0240915397790328,0.3064661709190787,1,0.00164323,2.449513,0.93468739,0.11664348,0.00116174,19,0.904762,0.5,0.00497512
20934,GRC8171186B7,2022-05-04,0,100.8881,100.9,-0.0204940380549146,-0.020463796053042,-0.0204930380549146,0.3064661709190787,1,3.024e-05,1.918917,0.8349566,0.091377,0.00090981,19,0.904762,0.5,0.00497512
20935,GRC8171186B7,2022-05-05,0,100.8881,100.9,-0.0231241766729807,-0.0203339786378669,-0.0231231766729807,0.3064661709190787,1,0.0027902,1.930717,0.8350414,0.0919389,0.00091538,19,0.904762,0.5,0.00497512
20936,GRC8171186B7,2022-05-06,0,100.0,100.9,-0.0229383466989438,-0.0198382425370611,-0.0229373466989438,0.3064661709190787,1,0.0031001,2.830617,1.22771907,0.13479129,0.0013439,19,0.904762,0.9,0.009
20937,GRC8171186B7,2022-05-09,0,100.0,100.0,-0.0261582461108566,-0.0227404133274501,-0.0261572461108566,0.3064661709190787,1,0.00341783,2.830517,1.22771907,0.13478652,0.00134386,18,0.857143,0.9,0.009
20938,GRC8171186B7,2022-05-10,0,100.4,100.9,-0.0254388293082532,-0.0173061189399774,-0.0254378293082532,0.3064661709190787,1,0.00813271,5.633567,1.65151745,0.2682651,0.00267207,21,1.0,0.9,0.009
20939,GRC8171186B7,2022-05-11,0,100.4,100.9,-0.028186322979485,-0.0263703404230709,-0.028185322979485,0.3064661709190787,1,0.00181598,4.800287,1.40480465,0.2285851,0.00227497,19,0.904762,0.5881,0.00582923
20940,GRC8171186B7,2022-05-12,0,100.5,100.8,-0.0254152936169558,-0.0231255491290131,-0.0254142936169558,0.3064661709190787,1,0.00228974,5.001787,1.43309939,0.23818033,0.00237021,19,0.904762,0.5881,0.00582923
20941,GRC8171186B7,2022-05-13,0,100.5,100.5,-0.0233292805658318,-0.0220640035707527,-0.0233282805658318,0.3064661709190787,1,0.00126528,2.730417,1.22400556,0.13001986,0.00129562,16,0.761905,0.9,0.009
20942,GRC8171186B7,2022-05-16,0,100.5,100.5,-0.0258581880077166,-0.0251746869045323,-0.0258571880077166,0.3064661709190787,1,0.0006835,2.669777,1.22250251,0.12713224,0.00126676,15,0.714286,0.9,0.009
20943,GRC8171186B7,2022-05-17,0,100.5,100.5,-0.0265375723495961,-0.0249786324186083,-0.0265365723495961,0.3064661709190787,1,0.00155894,2.642525,1.22219872,0.12583452,0.0012538,14,0.666667,0.9,0.009
20944,GRC8171186B7,2022-05-18,0,100.5,100.5,-0.0257047488531305,-0.0229096382779072,-0.0257037488531305,0.3064661709190787,1,0.00279511,2.544025,1.21822308,0.12114405,0.00120689,13,0.619048,0.9,0.009
20945,GRC8171186B7,2022-05-19,0,100.5,100.5,-0.0267415330078411,-0.0249207996450196,-0.0267405330078411,0.3064661709190787,1,0.00182073,2.542525,1.21822216,0.12107262,0.00120618,12,0.571429,0.9,0.009
20946,GRC8171186B7,2022-05-20,0,100.7,100.5,-0.0271656311559957,-0.0251825930768533,-0.0271646311559957,0.3064661709190787,1,0.00198304,2.741025,1.23452945,0.130525,0.00130004,12,0.571429,0.9,0.009
20947,GRC8171186B7,2022-05-23,0,100.7,100.7,-0.0267415330078411,-0.0249633224231376,-0.0267405330078411,0.3064661709190787,1,0.00177821,2.739525,1.23452854,0.13045357,0.00129933,11,0.52381,0.9,0.009
20948,GRF000011004,2021-05-27,0,4.1914,4.1637,0.0137965036385891,0.0146818256415603,0.0137975036385891,0.1519258455705705,1,0.00088532,0.3678288,0.09889977,0.01751566,0.00418568,21,1.0,0.0491,0.01165026
20949,GRF000011004,2021-05-28,0,4.2069,4.1546,0.0157122389033369,0.0157945699991678,0.0157132389033369,0.1519258455705705,1,8.233e-05,0.5038832,0.13847168,0.02399444,0.00573502,20,0.952381,0.0599,0.01441775
20950,GRF000011004,2021-05-31,0,4.2095,4.1991,0.0153135956534589,0.0154044270344082,0.0153145956534589,0.1519258455705705,1,9.083e-05,0.5335032,0.1420019,0.02540491,0.00607125,21,1.0,0.065156,0.01563635
20951,GRF000011004,2021-06-01,0,4.2175,3.9464,0.0121210262658472,0.0577215620527638,0.0121220262658472,0.1519258455705705,1,0.04560054,2.9996528,0.83683943,0.14284061,0.03408406,21,1.0,0.3492,0.08331345
20952,GRF000011004,2021-06-02,0,4.2297,3.93,0.0107031601163852,0.0691248710649196,0.0107041601163852,0.1519258455705705,1,0.05842171,3.0805,0.86171998,0.14669048,0.03495157,21,1.0,0.3683,0.08754665
20953,GRF000011004,2021-06-03,0,4.221,4.2175,0.0083599880200319,0.0090948478631985,0.0083609880200319,0.1519258455705705,1,0.00073486,0.3873,0.10542282,0.01844286,0.00439726,21,1.0,0.0465,0.01119241
20954,GRF000011004,2021-06-04,0,4.2308,4.1522,0.0100091451370649,0.0280588461446177,0.0100101451370649,0.1519258455705705,1,0.0180497,3.2455,0.84853493,0.15454762,0.03677894,21,1.0,0.3271,0.07770519
20955,GRF000011004,2021-06-07,0,4.2306,4.2308,0.009234646800791,0.0094716257613446,0.009235646800791,0.1519258455705705,1,0.00023698,0.2898,0.08044688,0.0138,0.00329528,21,1.0,0.0445,0.01071102
20956,GRF000011004,2021-06-08,0,4.2439,4.2076,0.009234646800791,0.0596167802935095,0.009235646800791,0.1519258455705705,1,0.05038213,3.337,0.94857141,0.15890476,0.03785927,21,1.0,0.3861,0.09125934
20957,GRF000011004,2021-06-09,0,4.2436,3.9138,0.0099918709783239,0.0490103022953466,0.0099928709783239,0.1519258455705705,1,0.03901843,3.2797,0.88602102,0.15617619,0.03711502,21,1.0,0.3689,0.08768927
20958,GRF000011004,2021-06-10,0,4.2616,4.1743,0.0101761950101435,0.0649035188295427,0.0101771950101435,0.1519258455705705,1,0.05472732,3.4779,0.91493792,0.16561429,0.03934374,21,1.0,0.3493,0.08318449
20959,GRF000011004,2021-06-11,0,4.2754,4.2616,0.0093815011966156,0.0101175998836324,0.0093825011966156,0.1519258455705705,1,0.0007361,0.2829,0.07644861,0.01347143,0.00320817,21,1.0,0.0445,0.01071102
20960,GRF000011004,2021-06-14,0,4.279,4.1163,0.011700462389688,0.0445564695017397,0.011701462389688,0.1519258455705705,1,0.03285601,3.176,0.80234347,0.1512381,0.03586872,21,1.0,0.3121,0.07354605
20961,GRF000011004,2021-06-15,0,4.2726,4.0497,0.0115750958308624,0.0548600345797597,0.0115760958308624,0.1519258455705705,1,0.04328494,3.1647,0.82444409,0.1507,0.03578073,21,1.0,0.3282,0.07815961
20962,GRF000011004,2021-06-16,0,4.2616,4.2726,0.0118062647069589,0.0144433686428369,0.0118072647069589,0.1519258455705705,1,0.0026371,0.2669,0.07251421,0.01270952,0.0030237,21,1.0,0.0445,0.01071102
20963,GRF000011004,2021-06-17,0,4.2655,4.2616,0.0095448484706977,0.012294333655942,0.0095458484706977,0.1519258455705705,1,0.00274949,0.2263,0.05738702,0.01077619,0.00255719,21,1.0,0.0261,0.00624297
20964,GRF000011004,2021-06-18,0,4.2328,4.279,0.0101739438478556,0.0143784233931402,0.0101749438478556,0.1519258455705705,1,0.00420448,0.5314,0.13139231,0.02530476,0.00598442,20,0.952381,0.0462,0.01091476
20965,GRF000011004,2021-06-21,0,4.2623,4.2726,0.0089563563625155,0.0132939135893527,0.0089573563625155,0.1519258455705705,1,0.00433756,0.5043,0.12637749,0.02401429,0.00567176,20,0.952381,0.0462,0.01091476
20966,GRF000011004,2021-06-22,0,4.2415,4.2616,0.0090730457368605,0.0144765948658408,0.0090740457368605,0.1519258455705705,1,0.00540355,0.5056,0.12657741,0.02407619,0.00568326,20,0.952381,0.0462,0.01091476
20967,GRF000011004,2021-06-23,0,4.2304,4.2616,0.0084173633935646,0.0114120857932489,0.0084183633935646,0.1519258455705705,1,0.00299472,0.6302,0.15092959,0.03000952,0.00708106,21,1.0,0.0539,0.01274322
20968,GRF000011004,2021-06-24,0,4.2416,4.2304,0.0059623049830503,0.0066804781859564,0.0059633049830503,0.1519258455705705,1,0.00071817,0.2482,0.06616162,0.01181905,0.00278741,21,1.0,0.0327,0.00772538
20969,GRF000011004,2021-06-25,0,4.2453,4.2415,0.0104422598268832,0.0112532144904936,0.0104432598268832,0.1519258455705705,1,0.00081095,0.4123,0.10630499,0.01963333,0.00462919,21,1.0,0.0407,0.00967458
20970,GRF000011004,2021-06-28,0,4.2334,4.2453,0.0108632126181186,0.0117632794062519,0.0108642126181186,0.1519258455705705,1,0.00090007,0.2327,0.06363215,0.01108095,0.00261009,21,1.0,0.0327,0.00772538
20971,GRF000011004,2021-06-29,0,4.2241,4.2304,0.0102677637330682,0.0104940914238828,0.0102687637330682,0.1519258455705705,1,0.00022633,0.4668,0.11923624,0.02222857,0.00523589,20,0.952381,0.0462,0.01091476
20972,GRF000011004,2021-06-30,0,4.2041,4.2416,0.0097355714185252,0.0100962778785179,0.0097365714185252,0.1519258455705705,1,0.00036071,0.4626,0.1178331,0.02202857,0.00518982,20,0.952381,0.0462,0.01091476
20973,GRF000011004,2021-07-01,0,4.2126,4.2453,0.0074093467545175,0.0087457817668385,0.0074103467545175,0.1519258455705705,1,0.00133644,0.457,0.11613372,0.0217619,0.00512827,20,0.952381,0.0462,0.01091476
20974,GRF000011004,2021-07-02,0,4.2129,4.2616,0.0116394072188204,0.0145966047375447,0.0116404072188204,0.1519258455705705,1,0.0029572,1.0404,0.26760419,0.04954286,0.01166614,21,1.0,0.0996,0.02329607
20975,GRF000011004,2021-07-05,0,4.2001,4.2126,0.0110466301394725,0.0114066464320131,0.0110476301394725,0.1519258455705705,1,0.00036002,0.309,0.07948069,0.01471429,0.00347047,21,1.0,0.0319,0.00754066
20976,GRF000011004,2021-07-06,0,4.1977,4.2308,0.009632246024463,0.012540837650438,0.009633246024463,0.1519258455705705,1,0.00290859,1.105,0.2740929,0.05261905,0.01237883,21,1.0,0.0961,0.02247743
20977,GRF000011004,2021-07-07,0,4.2039,4.2126,0.0074938624762133,0.0086774550470607,0.0074948624762133,0.1519258455705705,1,0.00118359,0.4539,0.11650833,0.02161429,0.00509765,20,0.952381,0.0462,0.01091476
20978,GRF000011004,2021-07-08,0,4.1587,4.2334,0.0075301333509689,0.0080642382870413,0.0075311333509689,0.1519258455705705,1,0.0005341,0.8031,0.18743738,0.03824286,0.00903655,21,1.0,0.0747,0.01796234
20979,GRF000011004,2021-07-09,0,4.1961,4.2126,0.0106752399960902,0.0115268715203151,0.0106762399960902,0.1519258455705705,1,0.00085163,0.6317,0.15130615,0.03008095,0.00711014,21,1.0,0.0544,0.01272396
20980,GRF000011004,2021-07-12,0,4.1996,4.2001,0.0104221722621423,0.0115356354572448,0.0104231722621423,0.1519258455705705,1,0.00111346,0.5221,0.13031205,0.0248619,0.00588383,21,1.0,0.0539,0.01296078
20981,GRF000011004,2021-07-13,0,4.1986,4.2126,0.0104913032039912,0.0116474533069191,0.0104923032039912,0.1519258455705705,1,0.00115615,0.6903,0.16623992,0.03287143,0.00778843,21,1.0,0.0747,0.01796234
20982,GRF000011004,2021-07-14,0,4.2011,4.2001,0.0102905040705234,0.0109568085040147,0.0102915040705234,0.1519258455705705,1,0.0006663,0.5596,0.14659898,0.02664762,0.00632345,21,1.0,0.0654,0.01572607
20983,GRF000011004,2021-07-15,0,4.185,4.1986,0.0104180846479321,0.0104931722334885,0.0104190846479321,0.1519258455705705,1,7.509e-05,0.3105,0.08740772,0.01478571,0.00351274,21,1.0,0.0409,0.00973902
20984,GRF000011004,2021-07-16,0,4.1842,4.2011,0.0117368019007133,0.0119394700636784,0.0117378019007133,0.1519258455705705,1,0.00020267,0.3203,0.08874294,0.01525238,0.00362581,21,1.0,0.0409,0.00973902
20985,GRF000011004,2021-07-19,0,4.1152,4.1758,0.0126240454808054,0.0142713767773077,0.0126250454808054,0.1519258455705705,1,0.00164733,0.8101,0.2205244,0.03857619,0.00914742,21,1.0,0.0939,0.02203036
20986,GRF000011004,2021-07-20,0,4.1299,4.1152,0.007684728110197,0.0128267136437706,0.007685728110197,0.1519258455705705,1,0.00514199,0.3084,0.10149729,0.01468571,0.00351458,21,1.0,0.069,0.01676711
20987,GRF000011004,2021-07-21,0,4.1669,4.1299,0.0026279377652199,0.0089271686668526,0.0026289377652199,0.1519258455705705,1,0.00629923,0.3246,0.10600972,0.01545714,0.00370389,21,1.0,0.069,0.01676711
20988,GRF000011004,2021-07-22,0,4.1782,4.1669,6.069993052967345e-05,0.009412455670364,6.169993052967345e-05,0.1519258455705705,1,0.00935176,0.3248,0.10603084,0.01546667,0.00370773,21,1.0,0.069,0.01676711
20989,GRF000011004,2021-07-23,0,4.1983,4.1758,0.0087102793938403,0.0124161157310765,0.0087112793938403,0.1519258455705705,1,0.00370584,0.6302,0.16925797,0.03000952,0.00715093,20,0.952381,0.0769,0.01811415
20990,GRF000011004,2021-07-26,0,4.2037,4.1914,0.007552885820355,0.0102547034317448,0.0075538858203551,0.1519258455705705,1,0.00270182,0.5656,0.151281,0.02693333,0.00642769,20,0.952381,0.0664,0.0159166
20991,GRF000011004,2021-07-27,0,4.2043,4.2069,0.0134814204122006,0.0138491132525493,0.0134824204122006,0.1519258455705705,1,0.00036769,0.5018,0.13595492,0.02389524,0.00571024,20,0.952381,0.0655,0.0159166
20992,GRF000011004,2021-07-28,0,4.2162,4.2175,0.0165028963815786,0.0165427860947849,0.0165038963815786,0.1519258455705705,1,3.989e-05,0.3648,0.11164112,0.01737143,0.00415757,21,1.0,0.0504,0.01220369
20993,GRF000011004,2021-07-29,0,4.2255,4.1905,0.0177635129665479,0.0323944711792732,0.0177645129665479,0.1519258455705705,1,0.01463096,2.1683,0.61957457,0.10325238,0.02463418,21,1.0,0.2901,0.06900735
20994,GRF000011004,2021-07-30,0,4.2294,4.2255,0.0168572381576482,0.0175531028725999,0.0168582381576482,0.1519258455705705,1,0.00069586,0.3114,0.1052611,0.01482857,0.00355824,21,1.0,0.069,0.01676711
20995,GRF000011004,2021-08-02,0,4.2444,4.2162,0.0168299186342341,0.0172739793616517,0.0168309186342341,0.1519258455705705,1,0.00044406,0.5947,0.16646192,0.02831905,0.00677666,21,1.0,0.0859,0.02087383
20996,GRF000011004,2021-08-03,0,4.2431,4.2444,0.0153413667001235,0.0160419202953883,0.0153423667001235,0.1519258455705705,1,0.00070055,0.3146,0.1055588,0.01498095,0.00359261,21,1.0,0.069,0.01676711
20997,GRF000011004,2021-08-04,0,4.2505,4.2294,0.014731920285985,0.0160544366011987,0.014732920285985,0.1519258455705705,1,0.00132252,0.6145,0.16800753,0.0292619,0.00699619,21,1.0,0.0859,0.02087383
20998,GRF000011004,2021-08-05,0,4.2613,4.2294,0.014731920285985,0.0147834074012256,0.014732920285985,0.1519258455705705,1,5.149e-05,0.7221,0.19519593,0.03438571,0.00820664,21,1.0,0.0834,0.02026633
20999,GRF000011004,2021-08-06,0,4.251,4.2613,0.0121269742689831,0.0128415110062659,0.0121279742689831,0.1519258455705705,1,0.00071454,0.2893,0.09660699,0.01377619,0.00329656,21,1.0,0.069,0.01676711
21000,GRF000011004,2021-08-09,0,4.2515,4.251,0.0093409657466979,0.0094774020520693,0.0093419657466979,0.1519258455705705,1,0.00013644,0.2524,0.08907525,0.01201905,0.00287773,21,1.0,0.069,0.01676711
21001,GRF000011004,2021-08-10,0,4.2583,4.279,0.0096034998856028,0.012526761012147,0.0096044998856028,0.1519258455705705,1,0.00292326,0.2752,0.08848853,0.01310476,0.00312697,21,1.0,0.0504,0.01220369
21002,GRF000011004,2021-08-11,0,4.2643,4.279,0.0087970765922784,0.012526761012147,0.0087980765922784,0.1519258455705705,1,0.00372968,0.3431,0.09832289,0.0163381,0.0038974,20,0.952381,0.0655,0.0159166
21003,GRF000011004,2021-08-12,0,4.2624,4.2643,0.0066596419316466,0.0070244193273551,0.0066606419316466,0.1519258455705705,1,0.00036478,0.2601,0.08944691,0.01238571,0.00296263,21,1.0,0.069,0.01676711
21004,GRF000011004,2021-08-13,0,4.2646,4.2616,0.0070244193273551,0.0107364764663425,0.0070254193273551,0.1519258455705705,1,0.00371206,0.3422,0.09788575,0.01629524,0.00388442,21,1.0,0.0655,0.0159166
21005,GRF000011004,2021-08-16,0,4.2608,4.2646,0.0059148972586917,0.0062796746544001,0.0059158972586917,0.1519258455705705,1,0.00036478,0.2492,0.08809188,0.01186667,0.00283737,21,1.0,0.069,0.01676711
21006,GRF000011004,2021-08-17,0,4.2595,4.2623,0.0065478222838123,0.0145289821725404,0.0065488222838123,0.1519258455705705,1,0.00798116,0.2291,0.07344038,0.01090952,0.0025849,21,1.0,0.0504,0.01220369
21007,GRF000011004,2021-08-18,0,4.2564,4.2415,0.0058625932516309,0.007497388452589,0.0058635932516309,0.1519258455705705,1,0.0016348,0.1936,0.05545575,0.00921905,0.00217047,21,1.0,0.028,0.00657154
21008,GRF000011004,2021-08-19,0,4.2181,4.2304,0.0055130009350696,0.0069890799964185,0.0055140009350696,0.1519258455705705,1,0.00147608,0.2052,0.05679912,0.00977143,0.00230132,21,1.0,0.028,0.00657154
21009,GRF000011004,2021-08-20,0,4.2236,4.2416,0.0030284959429876,0.0067603962756401,0.0030294959429876,0.1519258455705705,1,0.0037319,0.2208,0.0595347,0.01051429,0.00247691,21,1.0,0.028,0.00657154
21010,GRF000011004,2021-08-23,0,4.2468,4.2453,0.0033378985605399,0.0065031410808007,0.0033388985605399,0.1519258455705705,1,0.00316524,0.2154,0.05915251,0.01025714,0.00241547,21,1.0,0.028,0.00657154
21011,GRF000011004,2021-08-24,0,4.2621,4.2468,0.006200723340723,0.0064167390843644,0.006201723340723,0.1519258455705705,1,0.00021602,0.1784,0.05598214,0.00849524,0.00200335,21,1.0,0.0383,0.00907992
21012,GRF000011004,2021-08-25,0,4.2688,4.2621,0.0065431158908665,0.0066618894239029,0.0065441158908665,0.1519258455705705,1,0.00011877,0.1845,0.05637845,0.00878571,0.00207129,21,1.0,0.0383,0.00907992
21013,GRF000011004,2021-08-26,0,4.2625,4.2241,0.0068734577802261,0.0091410100517706,0.0068744577802261,0.1519258455705705,1,0.00226755,0.3071,0.08148994,0.01462381,0.00343809,21,1.0,0.0384,0.0090088
21014,GRF000011004,2021-08-27,0,4.2634,4.2041,0.0082328245530004,0.0092119252510441,0.0082338245530004,0.1519258455705705,1,0.0009791,0.3584,0.10046442,0.01706667,0.00401027,21,1.0,0.0593,0.01390909
21015,GRF000011004,2021-08-30,0,4.2862,4.2241,0.0092704984829829,0.010819165685917,0.0092714984829829,0.1519258455705705,1,0.00154867,0.423,0.11199393,0.02014286,0.00473132,21,1.0,0.0621,0.01448836
21016,GRF000011004,2021-08-31,0,4.2734,4.2688,0.0091222800106538,0.0091237330768742,0.0091232800106538,0.1519258455705705,1,1.45e-06,0.3844,0.10778748,0.01830476,0.00430456,21,1.0,0.0507,0.01187687
21017,GRF000011004,2021-09-01,0,4.2717,4.2688,0.0090774933804342,0.0099022575695727,0.0090784933804342,0.1519258455705705,1,0.00082476,0.413,0.11391646,0.01966667,0.00462302,21,1.0,0.0444,0.01050236
21018,GRF000011004,2021-09-02,0,4.2727,4.2634,0.0077059266489181,0.0087742968495564,0.0077069266489181,0.1519258455705705,1,0.00106837,0.351,0.10217955,0.01671429,0.00392879,21,1.0,0.0507,0.01187687
21019,GRF000011004,2021-09-03,0,4.2616,4.2717,0.0095384914947788,0.0098657693244001,0.0095394914947788,0.1519258455705705,1,0.00032728,0.2741,0.0834371,0.01305238,0.00306958,21,1.0,0.0414,0.00981485
21020,GRF000011004,2021-09-06,0,4.2689,4.2181,0.0101832674903651,0.0167157929528017,0.0101842674903651,0.1519258455705705,1,0.00653253,0.5904,0.16187631,0.02811429,0.00660141,21,1.0,0.0733,0.01724097
21021,GRF000011004,2021-09-07,0,4.2536,4.2621,0.0104814977055268,0.0105938020662009,0.0104824977055268,0.1519258455705705,1,0.0001123,0.4756,0.13090646,0.02264762,0.00531785,21,1.0,0.0546,0.0127788
21022,GRF000011004,2021-09-08,0,4.2361,4.2536,0.007432097347556,0.0094875894156898,0.007433097347556,0.1519258455705705,1,0.00205549,0.204,0.06188263,0.00971429,0.00228462,21,1.0,0.0383,0.00907992
21023,GRF000011004,2021-09-09,0,4.2319,4.2689,0.0089659895701337,0.0094875894156898,0.0089669895701337,0.1519258455705705,1,0.0005216,0.3725,0.10431553,0.0177381,0.00417322,21,1.0,0.0452,0.01058846
21024,GRF000011004,2021-09-10,0,4.2346,4.2453,0.0120362954333325,0.0151052454940135,0.0120372954333325,0.1519258455705705,1,0.00306895,0.3592,0.10648221,0.01710476,0.00401615,21,1.0,0.0577,0.01352999
21025,GRF000011004,2021-09-13,0,4.2484,4.2334,0.0137459430972114,0.0149273753834639,0.0137469430972114,0.1519258455705705,1,0.00118143,0.3165,0.09074233,0.01507143,0.00353999,21,1.0,0.0513,0.01203999
21026,GRF000011004,2021-09-14,0,4.2509,4.2453,0.0137459430972114,0.0147231506210902,0.0137469430972114,0.1519258455705705,1,0.00097721,0.3505,0.10405292,0.01669048,0.00391995,20,0.952381,0.0526,0.01234887
21027,GRF000011004,2021-09-15,0,4.238,4.2334,0.0137459430972114,0.0147231506210902,0.0137469430972114,0.1519258455705705,1,0.00097721,0.3025,0.08989666,0.01440476,0.00338359,20,0.952381,0.0469,0.0110187
21028,GRF000011004,2021-09-16,0,4.2483,4.2241,0.0107975063491104,0.0140379231359882,0.0107985063491104,0.1519258455705705,1,0.00324042,0.2798,0.0804204,0.01332381,0.00313015,20,0.952381,0.0382,0.00894865
21029,GRF000011004,2021-09-17,0,4.2396,4.2041,0.0090447316557384,0.0124479200593532,0.0090457316557384,0.1519258455705705,1,0.00340319,0.3147,0.08790523,0.01498571,0.00352211,20,0.952381,0.0382,0.00894865
21030,GRF000011004,2021-09-20,0,4.1944,4.2126,0.0105197679491003,0.0127805887958377,0.0105207679491003,0.1519258455705705,1,0.00226082,0.3268,0.08956205,0.0155619,0.00365996,20,0.952381,0.0382,0.00894865
